post_id,row_idx,utility_id,year,language,source_url,task_a_id,task_a_gold,task_b_id,task_b_gold,task_b1_gold
1032399463450366,866,U03,2015,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02PpXsS5RLy9GCyh3Hvz1cEZRBBRKvYEMaoVn7FmKMooaSqQXpLAWZZyJM25YWVfphl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
10157367341389268,867,U08,2019,French,https://www.facebook.com/eaudeparis/posts/pfbid08NnxaFd7khwAN81mG4S7pbKEiMTMPZbCH5SGhG9GcECzNm2GKe28KVpjmFgKEy6vl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10156641885239268,868,U08,2018,French,https://www.facebook.com/eaudeparis/posts/pfbid08t4XAZtiZJUmsMqpecMkaHHAVTaiqkz4szxCUyLpFmqTxvYB2QMTQ2e3CpRePebWl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
3787095931367073,869,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02Bb6zjYfNH9vDuXpekXF7yCiTq29UyhXdxMzaxoL9CXZc9iyVinoYrV27PoBmGqgzl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
1118295486994448,870,U08,2025,French,https://www.facebook.com/eaudeparis/posts/pfbid0E26WqeZg5Ry3SnDKrcX5A5jRRC5yMhuvHzgJkPQrug9ESDJtNH3rchsx6uD5LRChl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10158607685746714,871,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02ufBijkhrqnNABcwGT5QSW46dJ9WHiJfWQ87y2hCodc6JXedsCBxjp6Y8iQyCX2Wpl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1438020596685597,872,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid023ZYMqaE8eCnCbesATvbJJkqJU5BkuXapommMDiUBP96efV2WnFdiYy9UYnNk4SXml,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
3288001977890092,873,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid039dEUQqekz79oXx1wA2VyWbCBJK3y8HSpTZA3uf1KfDFJpEb9mWe5MJUvkiEHvpYl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
658357474304094,874,U05,2015,German,https://www.facebook.com/wasserbetriebe/videos/658357474304094/,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
970245869718774,875,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/970245869718774,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
476638702823796,876,U09,2018,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02hX7FEPZwV451cDd3cRKr4TcfYjam1C6UXk8iEgXD1ygfB2Vay181PUK4gD8nBXJCl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1192934520859626,877,U02,2018,German,https://www.facebook.com/HamburgWasser/posts/pfbid0UAhbEVeDquym2QWzGrHZKUKK7FjpVysBgVKq8HDaVY3NHDHX2tz2MkAbW34Va9fYl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2695300117160284,878,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02MhnFAH6fUroGLQecT9tQ9yvZkcaF3t5nZsrta6gQynYjDxooQ4CKdFbyQ8w7aXjel,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
750955958725401,879,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid022TsZ6erdF23hmH91SGiKrD3xsRWqJJdUDpJDBr74j5wpMrvCFQv2G9XudGJKUGHxl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10158482616896714,880,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02jJRPN7YjifgEwEZeR2JL7armNtjAtdjQmspEi3NC8gLgpkAD5y2bf3RTXgB7z6GZl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
685017333669300,881,U03,2023,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0sFciRCh9f5ra4rKwKMsKakzLNsCM5nYBvmPeK9Tk68vn5GEBVFT5cbymq7icWmEZl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
122235760868089660,882,U06,2025,English,https://www.facebook.com/worldwaternetnl/posts/pfbid02vxsLTSNn3Q2ruhDyGEoCoc4TrV5x2SYksvWPswTHqJ3KqvRvUDkzt2W3GMWz59fjl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
10159417498514268,883,U08,2021,French,https://www.facebook.com/eaudeparis/posts/pfbid0yv4ZzYV1WPF9BuUibAQkMxEefygnsuorGVr4yxdijhLdjn1rpA1irAoWxkawBAkl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
2457696204307059,884,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid035h4HkoaB2v9cSgBGvkagjvfcCsm8W1tpL6tCsTv821TFEe6bWT4ZNRhx4kwYBPfMl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
899765945666338,885,U11,2024,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid0LBKcZLfNwEgyYdwYeWsrgmyhsdKZ1fx1xW5ADNMXBnf5qhTopGGVGnav3cMsbRc2l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1629900563753298,886,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid035V9qbUfe1DwX6ig4Tcr9gS9edJxMSEe2gd6VSDsC8bWQVQ2b4QrHV9S8Hz4x9gqyl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1126509509494303,887,U02,2025,German,https://www.facebook.com/reel/1622822965024730/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
679288037561864,888,U08,2023,French,https://www.facebook.com/eaudeparis/posts/pfbid02LnNrQQfyMGhhAf1CiQQm7ESrZxHgpArWHA3F1cEFyvgFfjpYTQ6Jr3i77qXpuAJAl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
990121464808848,889,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02rJ8tV2PUcTnvZutuYpguuwP3aPn6FRTvQYaM4cio2ghDAHt8gFPYfJE55MSBCbfal,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
1522340934920229,890,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0Z5C81D62QisZFp6Vg6BemkQEJLcAMjMB5ix3UqLMS24wc6SCiVq2vMqMoQz5Dt31l,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1339590740847293,891,U07,2025,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid02rkM6MfXPRRttVsaPpPPfCmSVLQrkibghucXtskAh42cnVD4NSam5X54UcNpNk7m3l,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
2765635943490356,892,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02fw3XXYKvsMSu5XARHXa2jGJmgrtGLSjjj6jgzBLRw2sA8tmoTpKENMzLemCiEnXol,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
324798934210426,893,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02c4HmiT5kHJySadC97rGeLSNu9dHPfP46irHgRRBwcfJRRJKj6mL3nAWHTwKm3YZml,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
902378298348890,894,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02d7LahjymF492vJKJLbbr75NbNtmLdFS4T97EFzvB3koPAVrVzzxZyLZuAa1V79nKl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2111387695841275,895,U12,2018,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02otZoG1qWA2CPeU1UgtmcD9f5qWAZSqtHFBsWTDgT9M2NgD9crLBhjmqr9ivY3W6wl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1268095200344805,896,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0XScjvw8JHKxEKFtNCp1yTZ2gbyvdLQVF2ro3nEqeuRbETUnGyqTebEjJYJpzm7VVl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10153150270276714,897,U10,2015,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/10153150270276714,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1050747233756103,898,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/videos/1695164538068049/,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1211428424354649,899,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid022iWJxaMKoZmLF16gQy36tSxkLHNuLhBpedgqXmwe9U5xvjmb4SEUsedyivkQPz7Xl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2155611811159442,900,U04,2019,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid0FuxgWJBrB8Q19WGMWCgMHkg8RK4QmE8AWHuaCkJ5v7UYAZL73HkoHtivQQy7YhQQl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
838487726174875,901,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=838487726174875&set=a.636558505181850,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10159043301061714,902,U10,2023,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/968573837444677/,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
10160225721724268,903,U08,2022,French,https://www.facebook.com/eaudeparis/posts/pfbid0dXUULX3212qbUrinB1xQ99HQisk1Kjss6SKScyMfY6Khe3PNQ2rUceX2TMpdWMsDl,A3,Water conservation / drought / demand management,B2,Instruction / advice to public,Risk / incident communication
363842379081246,904,U12,2022,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid023X2g2usKHgXMKViaaLFRGZ6tTFB9CsMd7eVA3aqe4aAhHWGK1oJ93Psvc6PEivz1l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
901737111746342,905,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0o81V7KAWyXXyhRNDzVptFeum2ohUQdV1be6BEixBoJR2kLRmzZCW51c531AHfsaAl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
776103125746669,906,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=776103125746669&set=a.636558505181850,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
3468484636508491,907,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0TuJSpgau7E4zrCCSkHwdZrWJzxs8RWQVfq2ofMzxRyi1kFPoUHBbwSdYvVygGUynl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
683080188498489,908,U05,2015,German,https://www.facebook.com/photo/?fbid=683080188498489&set=a.632073468958361,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
545728638784120,909,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=545728638784120&set=a.636558505181850,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
3508605592549443,910,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0U8QaCEnxMCbQJdcTjDsE69Pfa2VXxLcDFbY7DHAvUA4mCBXYSc4fvJ9p2BDemoMHl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2738289616224989,911,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid022X9aajVs6JxhhNJzubL6PnT1Ge5rAuTGN9wNjbdGUunYJxcYYbVueAHsXMHBtZvjl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1968680793445300,912,U12,2018,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02Adqu2zmQXS2N9v5Hb9MeMu8AX6tDDmbofeJqZqLDywZCSWikjyetHTieiogSyJQQl,A1,Water quality / safety / public health,B6,Institutional promotion / community news,Institutional / community communication
772827281303993,913,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0tkSNK64ssYwuuGtrJiF6YZu6Ka1GZFB6b7YrCdcbyQxRqoCpMpxsiseoJnXoizjgl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
643695082373856,914,U01,2014,Finnish,https://www.facebook.com/photo/?fbid=643695082373856&set=a.476477601183072,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
462573927215784,915,U05,2014,German,https://www.facebook.com/wasserbetriebe/posts/462573927215784,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
2553090135004360,916,U12,2020,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0xKAyxjnFGrbKb9qqZZ4sS6E5W1qZu3avE4hGD2wYqN46tJXKsjVKoh7D1SrCrpStl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
4016642788359337,917,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/videos/729413664425457/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
788631911276649,918,U05,2016,German,https://www.facebook.com/wasserbetriebe/posts/788631911276649,A4,Flood / stormwater / wastewater / sewer,B6,Institutional promotion / community news,Institutional / community communication
2468268703227083,919,U04,2019,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02shHAUNWvZ799E4GS7b6jxwG3sJm5DvF12hjDcMQ235VusrJmKvmzimwA6ydvzvXyl,A1,Water quality / safety / public health,B5,Education / awareness,Education / awareness
615859241771059,920,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=615859241771059&set=a.636558505181850,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1698048093552163,921,U03,2017,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid036DJrnwdkC6WWQdTzqm8GFkiGW5egXdFPvTP6DYXRp2z5HTVTuzJHYRgWN9R6jajnl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
177545619028590,922,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/177545619028590,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1091024154370755,923,U05,2017,German,https://www.facebook.com/wasserbetriebe/posts/pfbid0SEYP6MXgQf1WjtdEtfvrMnEvVkjFkNXKQGx4ZhRS8nh6RFuCeyJfPbi8zrpPetV1l,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
774582539232061,924,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=774582539232061&set=a.636558505181850,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
1069038658574722,925,U02,2025,German,https://www.facebook.com/HamburgWasser/posts/pfbid0SeEsj6fg2cTWKJnyqd6xQ562LokjesEwe2bW8mNad8veXLWDVqPHSmrToFyX1Uwbl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
649328757224459,926,U08,2023,French,https://www.facebook.com/eaudeparis/posts/pfbid07yXn35s81WV6xJUtDumQeUii6DpVPe5qnKd4F2k8anEq7bpjDZZyLKdZsa8dYjKtl,A1,Water quality / safety / public health,B5,Education / awareness,Education / awareness
627234017764263,927,U09,2019,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0SYzrnc5bJawqxrtzCGG8cPBaqoH6nRAuA15276ZiyabdpbgpEgojCmDNHAbG5pbwl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
5869007899789474,928,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0qJUUQ19Y2U3cUpzUjmuy5qnCCy3J724dH1ENdL17ajSHKD8FAbpgrU7biemvnEael,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1480892341934407,929,U03,2017,Portuguese,https://www.facebook.com/photo/?fbid=1480892341934407&set=a.636558505181850,A1,Water quality / safety / public health,B2,Instruction / advice to public,Risk / incident communication
1413160790603969,930,U09,2026,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid09qkvxhAgBfhM7DefDsezFX1voHiebtBGeKRFtnwxxySSm2NVwordZFHM4XPRPjKBl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1427134885873226,931,U09,2026,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0HEjccmmQpYuBvV7Vxefa8VTrbZAjAjFvJ7ujj9WmAojZC25GQAYibzocwk4apURVl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
555601154463535,932,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=555601154463535&set=a.636558505181850,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
663839467003358,933,U04,2014,Norwegian,https://www.facebook.com/photo/?fbid=663839467003358&set=a.485581470263619,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1120649951291983,934,U03,2016,Portuguese,https://www.facebook.com/photo/?fbid=1120649951291983&set=a.636558505181850,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1788560584500913,935,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Q3rfa38x4vSwNwY8yJ4RiEacw82xByZv1JybvCBDFsfrowZ333ZDbRBS2ja9ZT4Fl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
962554629387469,936,U11,2025,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02nPxmG4h87xrgVLPe3p86HPHG5qFLcTq5PM6BswruMrsdo7GUd2W2C5qYsdHFEEXWl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
994022593954720,937,U03,2015,Portuguese,https://www.facebook.com/photo/?fbid=994022593954720&set=a.636558505181850,A3,Water conservation / drought / demand management,B2,Instruction / advice to public,Risk / incident communication
2913840082026000,938,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02LnGVayH6adt52Y5897bzzmDGJ7dgKejujqNs6te575DmdTsQEiVBbeFp32wkNQk6l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
764995135420541,939,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid035atk9Z6FNGLTPyKhet3Hp1X7NRwcJMWJXhKGczTffgZ1ayeuP3EK9ZGwa4zp78Zl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1550488465027842,940,U01,2017,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0J15J34Bujn87Q1DvQj8iRLqQ7tdRdofLMj3RLTX2qRE2oK2E6SoNxSAPNMWVk4Rvl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1479515005458522,941,U01,2017,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02QeUaV3kQXPNg9CN1Rj2qSCTUDE65NUJpUrjUtSkhXnBJJGjehFjMhJeRjnXKjBkTl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
3923847701025228,942,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02s61FG9NpXg9k8CxjNpT8YEFTVsdpsj1ZZt6gtm5t6BvsNjpkWdLPKitWEzdBm3tgl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5914625015227762,943,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02EVj1DhcVXGEovU5atzMi1MHtfFFQwpKVuUGbtiKMqDT7Pf8N9EEoEfCL1BPRtrstl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1719719464771407,944,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0SiVw6Ejz5EJjwmbanfiiee3wfUJytLaf2pniVLPPa3sE3P44fC9sdidtRPbb5371l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1276644331311829,945,U11,2026,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02ptStiCCxMVv4vycoHWjEHgZgYgzD5kVUAS8Jjk3fYXahzNmbFabXngH5GDJCu3BVl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
10159053210829268,946,U08,2020,French,https://www.facebook.com/eaudeparis/posts/pfbid0JZQDM3bCXywtZG6TKNpKUsoLzHM63xxU7NVmyaegKnEJ4997DHPum76VqkpvY1GJl,A1,Water quality / safety / public health,B2,Instruction / advice to public,Risk / incident communication
4110697035619331,947,U07,2021,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid0GBgq4iWVhkyKMiSvzN9VW9PusRfcp92xFaWy982c9uz9PbHRnZLR5h7S7Nj9RcWsl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5359984150691854,948,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0aMTPkFwsYC3LteCwFYJPpQ68ENx2PHB1ezVSYvB4Ps5i1bDpLku3prDMeVV41yhGl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10154777223841714,949,U10,2017,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0XLHLHwiGbY2XbxLBvQfUvhjEiR7vpSZPR2HTcps45mu21MZHL8PNov7AErCreenol,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
4727680410588901,950,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0oWHfCf8YMsGuyU7t6d8Xr9X2XaoEZnEFHifoqBsy5unSBJjmmFA99s6b1SDLWAoEl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
3987985984558351,951,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0S7zL8CFCi62uKTD4HffrkR4BMmmsi9sVqxTpenKXB3SQfFaHd2do7qTYhNjcvA69l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
561070340613605,952,U04,2013,Norwegian,https://www.facebook.com/photo/?fbid=561070340613605&set=a.561065093947463,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
761678772644047,953,U02,2023,German,https://www.facebook.com/HamburgWasser/videos/662889419167389/,A4,Flood / stormwater / wastewater / sewer,B6,Institutional promotion / community news,Institutional / community communication
1753353068151099,954,U02,2020,German,https://www.facebook.com/HamburgWasser/posts/pfbid02tAFi2RwFrpLtqeZvWrsvZ4pEqvV9ngDtfryJbZDkXnbuNgpvUwhYWKRau8MEqvGSl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1192066507536708,955,U01,2016,Finnish,https://www.facebook.com/photo/?fbid=1192066507536708&set=a.476477601183072,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
2719674941442516,956,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid06hbWSeGbfWdJCBagtKLwjjjTyzAhVGzinZzQZmcjucm9BXCcU1tuJPBZ9tJGFVMQl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2693123481001024,957,U12,2020,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02KPZZ8SAkMZeFutaWcYjDyYRdLCZN7pZhHeiHbrGvJicGup1ag1eD8wQSgHuAgZJQl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
286967487993571,958,U03,2011,Portuguese,https://www.facebook.com/photo/?fbid=286967487993571&set=a.636558505181850,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
794551453901836,959,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=794551453901836&set=a.636558505181850,A3,Water conservation / drought / demand management,B2,Instruction / advice to public,Risk / incident communication
10159429718871714,960,U10,2023,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0cFKar9D9Ui3muFpSESm3aFDt6m5fVvoTJXDFi68o22Y3WNFXSmpTNhGoRpkQBkPUl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
2267904933522883,961,U12,2019,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0eGwW8R4RLHLmZNFCxD5onqDCCASzhWbBeVVZJAM4x5jguW4We9nfogyM41SDqQMwl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
840058001637133,962,U11,2024,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid06UpQevxy3guQFrr9c9sJFGMvXfSdfTaaMHxWSjMwd8xA7MtMmC8h8tLaxmDdWFypl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2014231668729903,963,U02,2021,German,https://www.facebook.com/HamburgWasser/posts/pfbid0Dy9U4wYfAp6RbiVfy4AbPXefYT3t7ehW3vQTjcDg5STWsyS8rEWHZYu81RJ5nmejl,A4,Flood / stormwater / wastewater / sewer,B6,Institutional promotion / community news,Institutional / community communication
1944559882363749,964,U02,2021,German,https://www.facebook.com/HamburgWasser/posts/pfbid02VGNLWC7ZpA2zdye4wmmrpKYSn8Aq1sSW9p79CK8kTXh65ju6v4cTUsvLx38nTesal,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
660077279480703,965,U04,2023,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid0yBC3HZT2U5dVx6r5npkDzn6Gpy1ahYHXF1QTAohwABFpWS5M9Pxm68ik54FFTjNPl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
763064659197900,966,U03,2023,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0MZGEmh8QW4oAGRhwAicZMdLAdZmqhAdAuuZ86HfcKddVqQxqtYNRehpcNj4VymBLl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
1281649550665869,967,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0UoHX39qd1VZ9PZ8x7QbGpJA74wqDGpgnVtQ4nvW9ZjQqFRJoFHSTmJytdBpN2aa8l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10157574958211714,968,U10,2020,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid0GDS9kiwniatwjb81mtwELUS2QHLVimnmzccokLjyteC133rDGMqSwDyn6jf1EYY4l,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
783742008780129,969,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02jUo7J8cE5Rpa49zfhA56Pa9L9hQYFownFQXiPYFE1FXKBtcqVhjDdUDNR9Hxp4qSl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
